HGNC ID	Approved symbol	Status
HGNC:6955	MCPH2	Symbol Withdrawn
HGNC:6956	MCPH3	Symbol Withdrawn
HGNC:6957	MCPH4	Symbol Withdrawn
HGNC:6958	MCPH5	Symbol Withdrawn
HGNC:17120	MCPH6	Symbol Withdrawn
HGNC:15665	MCPHA	Symbol Withdrawn
HGNC:28007	MCRIP1	Approved
HGNC:14142	MCRIP2	Approved
HGNC:49629	MCRIP2P1	Approved
HGNC:49631	MCRIP2P2	Approved
HGNC:6960	MCRS1	Approved
HGNC:6961	MCS	Symbol Withdrawn
HGNC:26183	MCTP1	Approved
HGNC:54085	MCTP1-AS1	Approved
HGNC:25636	MCTP2	Approved
HGNC:23357	MCTS1	Approved
HGNC:49760	MCTS2P	Approved
HGNC:23526	MCU	Approved
HGNC:26076	MCUB	Approved
HGNC:21097	MCUR1	Approved
HGNC:1217	MCUR1P1	Approved
HGNC:53756	MCUR1P2	Approved
HGNC:6963	MDC	Symbol Withdrawn
HGNC:21163	MDC1	Approved
HGNC:39764	MDC1-AS1	Approved
HGNC:6964	MDCR	Symbol Withdrawn
HGNC:6965	MDF1	Entry Withdrawn
HGNC:6966	MDF2	Symbol Withdrawn
HGNC:6967	MDFI	Approved
HGNC:28870	MDFIC	Approved
HGNC:53442	MDFIC2	Approved
HGNC:19267	MDGA1	Approved
HGNC:19835	MDGA2	Approved
HGNC:6969	MDGI	Symbol Withdrawn
HGNC:6970	MDH1	Approved
HGNC:17836	MDH1B	Approved
HGNC:6971	MDH2	Approved
HGNC:6972	MDK	Approved
HGNC:29917	MDM1	Approved
HGNC:6973	MDM2	Approved
HGNC:6974	MDM4	Approved
HGNC:18302	MDN1	Approved
HGNC:28781	MDP1	Approved
HGNC:6975	MDR1	Symbol Withdrawn
HGNC:6976	MDR3	Symbol Withdrawn
HGNC:6977	MDRS1	Symbol Withdrawn
HGNC:6978	MDRV	Entry Withdrawn
HGNC:6979	MDS1	Symbol Withdrawn
HGNC:29633	MDS2	Approved
HGNC:6980	MDU1	Symbol Withdrawn
HGNC:6981	MDU2	Symbol Withdrawn
HGNC:6982	MDU3	Symbol Withdrawn
HGNC:6983	ME1	Approved
HGNC:6984	ME2	Approved
HGNC:49809	ME2P1	Approved
HGNC:6985	ME3	Approved
HGNC:54182	ME3-DT	Approved
HGNC:6986	MEA1	Approved
HGNC:25674	MEAF6	Approved
HGNC:42660	MEAF6P1	Approved
HGNC:29325	MEAK7	Approved
HGNC:6987	MEAX	Symbol Withdrawn
HGNC:6988	MEB	Symbol Withdrawn
HGNC:6989	MECL1	Symbol Withdrawn
HGNC:3498	MECOM	Approved
HGNC:40368	MECOM-AS1	Approved
HGNC:6990	MECP2	Approved
HGNC:19691	MECR	Approved
HGNC:6991	MED	Symbol Withdrawn
HGNC:9234	MED1	Approved
HGNC:17903	MED4	Approved
HGNC:39213	MED4-AS1	Approved
HGNC:19970	MED6	Approved
HGNC:45164	MED6P1	Approved
HGNC:2378	MED7	Approved
HGNC:19971	MED8	Approved
HGNC:40908	MED8-AS1	Approved
HGNC:25487	MED9	Approved
HGNC:28760	MED10	Approved
HGNC:32687	MED11	Approved
HGNC:11957	MED12	Approved
HGNC:16050	MED12L	Approved
HGNC:22474	MED13	Approved
HGNC:22962	MED13L	Approved
HGNC:38733	MED13P1	Approved
HGNC:2370	MED14	Approved
HGNC:40162	MED14OS	Approved
HGNC:2371	MED14P1	Approved
HGNC:14248	MED15	Approved
HGNC:19271	MED15P1	Approved
HGNC:48651	MED15P2	Symbol Withdrawn
HGNC:48652	MED15P3	Approved
HGNC:48653	MED15P4	Approved
HGNC:48654	MED15P5	Approved
HGNC:48655	MED15P6	Approved
HGNC:48656	MED15P7	Approved
HGNC:48657	MED15P8	Approved
HGNC:44130	MED15P9	Approved
HGNC:17556	MED16	Approved
HGNC:2375	MED17	Approved
HGNC:25944	MED18	Approved
HGNC:29600	MED19	Approved
HGNC:16840	MED20	Approved
HGNC:11473	MED21	Approved
HGNC:11477	MED22	Approved
HGNC:2372	MED23	Approved
HGNC:22963	MED24	Approved
HGNC:28845	MED25	Approved
HGNC:2376	MED26	Approved
HGNC:2377	MED27	Approved
HGNC:24628	MED28	Approved
HGNC:45078	MED28P1	Approved
HGNC:45079	MED28P2	Approved
HGNC:45080	MED28P3	Approved
HGNC:45081	MED28P4	Approved
HGNC:45082	MED28P5	Approved
HGNC:45083	MED28P6	Approved
HGNC:45084	MED28P7	Approved
HGNC:45085	MED28P8	Approved
HGNC:23074	MED29	Approved
HGNC:23032	MED30	Approved
HGNC:24260	MED31	Approved
HGNC:25926	MEDAG	Approved
HGNC:6992	MEF	Symbol Withdrawn
HGNC:6993	MEF2A	Approved
HGNC:6994	MEF2AP1	Approved
HGNC:6995	MEF2B	Approved
HGNC:49883	MEF2BNBP1	Approved
HGNC:6996	MEF2C	Approved
HGNC:48908	MEF2C-AS1	Approved
HGNC:53115	MEF2C-AS2	Approved
HGNC:6997	MEF2D	Approved
HGNC:6998	MEFV	Approved
HGNC:14575	MEG3	Approved
HGNC:14574	MEG8	Approved
HGNC:43874	MEG9	Approved
HGNC:3232	MEGF6	Approved
HGNC:3233	MEGF8	Approved
HGNC:3234	MEGF9	Approved
HGNC:29634	MEGF10	Approved
HGNC:29635	MEGF11	Approved
HGNC:6999	MEHMO	Entry Withdrawn
HGNC:28613	MEI1	Approved
HGNC:43638	MEI4	Approved
HGNC:23429	MEIG1	Approved
HGNC:51253	MEIKIN	Approved
HGNC:28569	MEIOB	Approved
HGNC:26670	MEIOC	Approved
HGNC:7000	MEIS1	Approved
HGNC:40371	MEIS1-AS1	Symbol Withdrawn
HGNC:40370	MEIS1-AS2	Approved
HGNC:40369	MEIS1-AS3	Approved
HGNC:7001	MEIS2	Approved
HGNC:29537	MEIS3	Approved
HGNC:7002	MEIS3P1	Approved
HGNC:17638	MEIS3P2	Approved
HGNC:7003	MEKK1	Symbol Withdrawn
HGNC:7004	MEKK2	Symbol Withdrawn
HGNC:7005	MEKK3	Symbol Withdrawn
HGNC:7006	MEKK4	Symbol Withdrawn
HGNC:7008	MELAS	Entry Withdrawn
HGNC:16870	MELK	Approved
HGNC:7009	MELL1	Entry Withdrawn
HGNC:7037	MELTF	Approved
HGNC:40373	MELTF-AS1	Approved
HGNC:14014	MEMO1	Approved
HGNC:23274	MEMO1P1	Approved
HGNC:38502	MEMO1P2	Approved
HGNC:38503	MEMO1P3	Approved
HGNC:38504	MEMO1P4	Approved
HGNC:49102	MEMO1P5	Approved
HGNC:7010	MEN1	Approved
HGNC:7011	MEN2A	Symbol Withdrawn
HGNC:7012	MEN2B	Symbol Withdrawn
HGNC:7013	MEOX1	Approved
HGNC:7014	MEOX2	Approved
HGNC:7015	MEP1A	Approved
HGNC:7018	MEP1AL3	Entry Withdrawn
HGNC:7019	MEP1AL4	Entry Withdrawn
HGNC:7016	MEP1AP1	Approved
HGNC:7017	MEP1AP2	Approved
HGNC:39137	MEP1AP3	Approved
HGNC:39138	MEP1AP4	Approved
HGNC:7020	MEP1B	Approved
HGNC:20247	MEPCE	Approved
HGNC:13361	MEPE	Approved
HGNC:7021	MER1	Entry Withdrawn
HGNC:7022	MER2	Entry Withdrawn
HGNC:7023	MER5	Entry Withdrawn
HGNC:7024	MER6	Symbol Withdrawn
HGNC:7025	MERR	Entry Withdrawn
HGNC:7026	MERRF	Symbol Withdrawn
HGNC:7027	MERTK	Approved
HGNC:13520	MESD	Approved
HGNC:29658	MESP1	Approved
HGNC:29659	MESP2	Approved
HGNC:7028	MEST	Approved
HGNC:17991	MESTIT1	Approved
HGNC:29660	MESTP1	Approved
HGNC:18208	MESTP2	Approved
HGNC:38553	MESTP3	Approved
HGNC:38554	MESTP4	Approved
HGNC:7029	MET	Approved
HGNC:15789	METAP1	Approved
HGNC:32583	METAP1D	Approved
HGNC:16672	METAP2	Approved
HGNC:54558	METAP2P1	Approved
HGNC:14151	METRN	Approved
HGNC:27584	METRNL	Approved
HGNC:7030	METTL1	Approved
HGNC:25755	METTL2A	Approved
HGNC:18272	METTL2B	Approved
HGNC:17563	METTL3	Approved
HGNC:24726	METTL4	Approved
HGNC:25006	METTL5	Approved
HGNC:28343	METTL6	Approved
HGNC:24550	METTL7A	Approved
HGNC:48874	METTL7AP1	Approved
HGNC:28276	METTL7B	Approved
HGNC:25856	METTL8	Approved
HGNC:49856	METTL8P1	Approved
HGNC:24586	METTL9	Approved
HGNC:31932	METTL11B	Approved
HGNC:29330	METTL14	Approved
HGNC:53367	METTL14-DT	Approved
HGNC:26606	METTL15	Approved
HGNC:31926	METTL15P1	Approved
HGNC:39559	METTL15P2	Approved
HGNC:39558	METTL15P3	Approved
HGNC:28484	METTL16	Approved
HGNC:19280	METTL17	Approved
HGNC:28793	METTL18	Approved
HGNC:30476	METTL21A	Approved
HGNC:41921	METTL21AP1	Approved
HGNC:33717	METTL21C	Approved
HGNC:41948	METTL21EP	Approved
HGNC:28368	METTL22	Approved
HGNC:26988	METTL23	Approved
HGNC:21566	METTL24	Approved
HGNC:26228	METTL25	Approved
HGNC:14141	METTL26	Approved
HGNC:19068	METTL27	Approved
HGNC:33482	MEX3A	Approved
HGNC:25297	MEX3B	Approved
HGNC:28040	MEX3C	Approved
HGNC:16734	MEX3D	Approved
HGNC:7031	MF4	Symbol Withdrawn
HGNC:7032	MFAP1	Approved
HGNC:39694	MFAP1P1	Approved
HGNC:7033	MFAP2	Approved
HGNC:7034	MFAP3	Approved
HGNC:29083	MFAP3L	Approved
HGNC:7035	MFAP4	Approved
HGNC:29673	MFAP5	Approved
HGNC:24858	MFF	Approved
HGNC:41067	MFF-DT	Approved
HGNC:54537	MFFP1	Approved
HGNC:54540	MFFP2	Approved
HGNC:7036	MFGE8	Approved
HGNC:16982	MFHAS1	Approved
HGNC:18262	MFN1	Approved
HGNC:16877	MFN2	Approved
HGNC:7038	MFNG	Approved
HGNC:18121	MFRP	Approved
HGNC:7039	MFS1	Symbol Withdrawn
HGNC:7040	MFS2	Symbol Withdrawn
HGNC:25874	MFSD1	Approved
HGNC:50625	MFSD1P1	Approved
HGNC:25897	MFSD2A	Approved
HGNC:37207	MFSD2B	Approved
HGNC:25157	MFSD3	Approved
HGNC:25433	MFSD4A	Approved
HGNC:27632	MFSD4A-AS1	Approved
HGNC:21053	MFSD4B	Approved
HGNC:50626	MFSD4BP1	Approved
HGNC:28156	MFSD5	Approved
HGNC:24711	MFSD6	Approved
HGNC:26656	MFSD6L	Approved
HGNC:28486	MFSD8	Approved
HGNC:28158	MFSD9	Approved
HGNC:16894	MFSD10	Approved
HGNC:25458	MFSD11	Approved
HGNC:28299	MFSD12	Approved
HGNC:26196	MFSD13A	Approved
HGNC:52163	MFSD13B	Approved
HGNC:23363	MFSD14A	Approved
HGNC:23376	MFSD14B	Approved
HGNC:23672	MFSD14C	Approved
HGNC:7041	MFTL	Symbol Withdrawn
HGNC:14010	MGA	Approved
HGNC:7042	MGA1	Symbol Withdrawn
HGNC:7043	MGAM	Approved
HGNC:28101	MGAM2	Approved
HGNC:29969	MGARP	Approved
HGNC:7044	MGAT1	Approved
HGNC:7045	MGAT2	Approved
HGNC:51244	MGAT2P1	Approved
HGNC:51243	MGAT2P2	Approved
HGNC:7046	MGAT3	Approved
HGNC:51356	MGAT3-AS1	Approved
HGNC:7047	MGAT4A	Approved
HGNC:7048	MGAT4B	Approved
HGNC:30871	MGAT4C	Approved
HGNC:43619	MGAT4D	Approved
HGNC:49418	MGAT4EP	Approved
HGNC:49419	MGAT4FP	Approved
HGNC:7049	MGAT5	Approved
HGNC:24140	MGAT5B	Approved
HGNC:7052	MGC1	Symbol Withdrawn
HGNC:7053	MGCR	Symbol Withdrawn
HGNC:7054	MGDF	Symbol Withdrawn
HGNC:7055	MGEA	Symbol Withdrawn
HGNC:7058	MGF	Symbol Withdrawn
HGNC:17038	MGLL	Approved
HGNC:16205	MGME1	Approved
HGNC:7059	MGMT	Approved
HGNC:7060	MGP	Approved
HGNC:20254	MGRN1	Approved
HGNC:7061	MGST1	Approved
HGNC:7062	MGST1L1	Symbol Withdrawn
HGNC:7063	MGST2	Approved
HGNC:7064	MGST3	Approved
HGNC:7065	MHAC	Entry Withdrawn
HGNC:7066	MHAM	Symbol Withdrawn
HGNC:53110	MHENCR	Approved
HGNC:7068	MHP1	Symbol Withdrawn
HGNC:7069	MHP2	Symbol Withdrawn
HGNC:51291	MHRT	Approved
HGNC:7070	MHS1	Symbol Withdrawn
HGNC:7071	MHS2	Entry Withdrawn
HGNC:7072	MHS3	Symbol Withdrawn
HGNC:7073	MHS4	Entry Withdrawn
HGNC:7074	MHS5	Symbol Withdrawn
HGNC:7075	MHS6	Entry Withdrawn
HGNC:7076	MIA	Approved
HGNC:48352	MIA-RAB4B	Approved
HGNC:18432	MIA2	Approved
HGNC:24008	MIA3	Approved
HGNC:33425	MIAT	Approved
HGNC:50731	MIATNB	Approved
HGNC:21086	MIB1	Approved
HGNC:30577	MIB2	Approved
HGNC:7084	MIC3	Symbol Withdrawn
HGNC:7085	MIC4	Symbol Withdrawn
HGNC:7086	MIC5	Symbol Withdrawn
HGNC:7087	MIC6	Entry Withdrawn
HGNC:7088	MIC7	Entry Withdrawn
HGNC:7089	MIC9	Entry Withdrawn
HGNC:7077	MIC10	Symbol Withdrawn
HGNC:7078	MIC11	Symbol Withdrawn
HGNC:7079	MIC12	Entry Withdrawn
HGNC:7080	MIC17	Entry Withdrawn
HGNC:7081	MIC18	Symbol Withdrawn
HGNC:7090	MICA	Approved
HGNC:53631	MICA-AS1	Approved
HGNC:20619	MICAL1	Approved
HGNC:24693	MICAL2	Approved
HGNC:24694	MICAL3	Approved
HGNC:25933	MICALCL	Approved
HGNC:29804	MICALL1	Approved
HGNC:29672	MICALL2	Approved
HGNC:7091	MICB	Approved
HGNC:53632	MICB-DT	Approved
HGNC:7092	MICC	Approved
HGNC:7093	MICD	Approved
HGNC:7094	MICE	Approved
HGNC:16801	MICF	Approved
HGNC:16802	MICG	Approved
HGNC:32068	MICOS10	Approved
HGNC:48338	MICOS10-NBL1	Approved
HGNC:25036	MICOS10P1	Approved
HGNC:44092	MICOS10P2	Approved
HGNC:44093	MICOS10P3	Approved
HGNC:44094	MICOS10P4	Approved
HGNC:33702	MICOS13	Approved
HGNC:1530	MICU1	Approved
HGNC:31830	MICU2	Approved
HGNC:27820	MICU3	Approved
HGNC:7095	MID1	Approved
HGNC:20715	MID1IP1	Approved
HGNC:40932	MID1IP1-AS1	Approved
HGNC:7096	MID2	Approved
HGNC:19853	MIDEAS	Approved
HGNC:16298	MIDN	Approved
HGNC:25979	MIEF1	Approved
HGNC:17920	MIEF2	Approved
HGNC:28230	MIEN1	Approved
HGNC:29657	MIER1	Approved
HGNC:29210	MIER2	Approved
HGNC:26678	MIER3	Approved
HGNC:7097	MIF	Approved
HGNC:27669	MIF-AS1	Approved
HGNC:24030	MIF4GD	Approved
HGNC:24741	MIGA1	Approved
HGNC:23621	MIGA2	Approved
HGNC:25715	MIIP	Approved
HGNC:27570	MILR1	Approved
HGNC:33464	MIMT1	Approved
HGNC:7099	MIN1	Symbol Withdrawn
HGNC:7100	MIN2	Symbol Withdrawn
HGNC:7101	MIN3	Symbol Withdrawn
HGNC:29172	MINAR1	Approved
HGNC:33914	MINAR2	Approved
HGNC:51653	MINCR	Approved
HGNC:25648	MINDY1	Approved
HGNC:26954	MINDY2	Approved
HGNC:23578	MINDY3	Approved
HGNC:21916	MINDY4	Approved
HGNC:35475	MINDY4B	Approved
HGNC:17565	MINK1	Approved
HGNC:7102	MINPP1	Approved
HGNC:21905	MIOS	Approved
HGNC:14522	MIOX	Approved
HGNC:50748	MIOXP1	Approved
HGNC:7103	MIP	Approved
HGNC:7104	MIPEP	Approved
HGNC:39456	MIPEPP1	Approved
HGNC:39457	MIPEPP2	Approved
HGNC:39458	MIPEPP3	Approved
HGNC:21460	MIPOL1	Approved
HGNC:31499	MIR1-1	Approved
HGNC:16159	MIR1-1HG	Approved
HGNC:26393	MIR1-1HG-AS1	Approved
HGNC:31500	MIR1-2	Approved
HGNC:31638	MIR7-1	Approved
HGNC:31639	MIR7-2	Approved
HGNC:31640	MIR7-3	Approved
HGNC:30049	MIR7-3HG	Approved
HGNC:31641	MIR9-1	Approved
HGNC:31642	MIR9-2	Approved
HGNC:31646	MIR9-3	Approved
HGNC:27388	MIR9-3HG	Approved
HGNC:31497	MIR10A	Approved
HGNC:31498	MIR10B	Approved
HGNC:31543	MIR15A	Approved
HGNC:31544	MIR15B	Approved
HGNC:31545	MIR16-1	Approved
HGNC:31546	MIR16-2	Approved
HGNC:31547	MIR17	Approved
HGNC:23564	MIR17HG	Approved
HGNC:31548	MIR18A	Approved
HGNC:32025	MIR18B	Approved
HGNC:31574	MIR19A	Approved
HGNC:31575	MIR19B1	Approved
HGNC:31576	MIR19B2	Approved
HGNC:31577	MIR20A	Approved
HGNC:32024	MIR20B	Approved
HGNC:31586	MIR21	Approved
HGNC:31599	MIR22	Approved
HGNC:28219	MIR22HG	Approved
HGNC:31605	MIR23A	Approved
HGNC:31606	MIR23B	Approved
HGNC:38913	MIR23C	Approved
HGNC:31607	MIR24-1	Approved
HGNC:31608	MIR24-2	Approved
HGNC:31609	MIR25	Approved
HGNC:31610	MIR26A1	Approved
HGNC:31611	MIR26A2	Approved
HGNC:31612	MIR26B	Approved
HGNC:31613	MIR27A	Approved
HGNC:31614	MIR27B	Approved
HGNC:31615	MIR28	Approved
HGNC:31616	MIR29A	Approved
HGNC:31619	MIR29B1	Approved
HGNC:31620	MIR29B2	Approved
HGNC:32018	MIR29B2CHG	Approved
HGNC:31621	MIR29C	Approved
HGNC:31624	MIR30A	Approved
HGNC:31625	MIR30B	Approved
HGNC:31626	MIR30C1	Approved
HGNC:31627	MIR30C2	Approved
HGNC:31628	MIR30D	Approved
HGNC:31629	MIR30E	Approved
HGNC:31630	MIR31	Approved
HGNC:37187	MIR31HG	Approved
HGNC:31631	MIR32	Approved
HGNC:31634	MIR33A	Approved
HGNC:32791	MIR33B	Approved
HGNC:31635	MIR34A	Approved
HGNC:51913	MIR34AHG	Approved
HGNC:31636	MIR34B	Approved
HGNC:31637	MIR34C	Approved
HGNC:31643	MIR92A1	Approved
HGNC:31644	MIR92A2	Approved
HGNC:32920	MIR92B	Approved
HGNC:31645	MIR93	Approved
HGNC:31647	MIR95	Approved
HGNC:31648	MIR96	Approved
HGNC:31649	MIR98	Approved
HGNC:31650	MIR99A	Approved
HGNC:1274	MIR99AHG	Approved
HGNC:31651	MIR99B	Approved
HGNC:31487	MIR100	Approved
HGNC:39522	MIR100HG	Approved
HGNC:31488	MIR101-1	Approved
HGNC:31489	MIR101-2	Approved
HGNC:31490	MIR103A1	Approved
HGNC:31491	MIR103A2	Approved
HGNC:35384	MIR103B1	Approved
HGNC:35385	MIR103B2	Approved
HGNC:31492	MIR105-1	Approved
HGNC:31493	MIR105-2	Approved
HGNC:31494	MIR106A	Approved
HGNC:31495	MIR106B	Approved
HGNC:31496	MIR107	Approved
HGNC:31501	MIR122	Approved
HGNC:53821	MIR122HG	Approved
HGNC:31502	MIR124-1	Approved
HGNC:31503	MIR124-2	Approved
HGNC:48723	MIR124-2HG	Approved
HGNC:31504	MIR124-3	Approved
HGNC:31505	MIR125A	Approved
HGNC:31506	MIR125B1	Approved
HGNC:31507	MIR125B2	Approved
HGNC:31508	MIR126	Approved
HGNC:31509	MIR127	Approved
HGNC:31510	MIR128-1	Approved
HGNC:31511	MIR128-2	Approved
HGNC:31512	MIR129-1	Approved
HGNC:31513	MIR129-2	Approved
HGNC:31514	MIR130A	Approved
HGNC:31515	MIR130B	Approved
HGNC:31516	MIR132	Approved
HGNC:31517	MIR133A1	Approved
HGNC:49594	MIR133A1HG	Approved
HGNC:31518	MIR133A2	Approved
HGNC:31759	MIR133B	Approved
HGNC:31519	MIR134	Approved
HGNC:31520	MIR135A1	Approved
HGNC:31521	MIR135A2	Approved
HGNC:31760	MIR135B	Approved
HGNC:31522	MIR136	Approved
HGNC:31523	MIR137	Approved
HGNC:42871	MIR137HG	Approved
HGNC:31524	MIR138-1	Approved
HGNC:31525	MIR138-2	Approved
HGNC:31526	MIR139	Approved
HGNC:31527	MIR140	Approved
HGNC:31528	MIR141	Approved
HGNC:31529	MIR142	Approved
HGNC:31530	MIR143	Approved
HGNC:31531	MIR144	Approved
HGNC:31532	MIR145	Approved
HGNC:31533	MIR146A	Approved
HGNC:32079	MIR146B	Approved
HGNC:31534	MIR147A	Approved
HGNC:33655	MIR147B	Approved
HGNC:31535	MIR148A	Approved
HGNC:31761	MIR148B	Approved
HGNC:31536	MIR149	Approved
HGNC:31537	MIR150	Approved
HGNC:31762	MIR151A	Approved
HGNC:41588	MIR151B	Approved
HGNC:31538	MIR152	Approved
HGNC:31539	MIR153-1	Approved
HGNC:31540	MIR153-2	Approved
HGNC:31541	MIR154	Approved
HGNC:31542	MIR155	Approved
HGNC:35460	MIR155HG	Approved
HGNC:31590	MIR181A1	Approved
HGNC:48659	MIR181A1HG	Approved
HGNC:31549	MIR181A2	Approved
HGNC:37188	MIR181A2HG	Approved
HGNC:31550	MIR181B1	Approved
HGNC:31551	MIR181B2	Approved
HGNC:31552	MIR181C	Approved
HGNC:32089	MIR181D	Approved
HGNC:31553	MIR182	Approved
HGNC:31554	MIR183	Approved
HGNC:31555	MIR184	Approved
HGNC:31556	MIR185	Approved
HGNC:31557	MIR186	Approved
HGNC:31558	MIR187	Approved
HGNC:31559	MIR188	Approved
HGNC:31560	MIR190A	Approved
HGNC:33656	MIR190B	Approved
HGNC:31561	MIR191	Approved
HGNC:31562	MIR192	Approved
HGNC:31563	MIR193A	Approved
HGNC:32087	MIR193B	Approved
HGNC:51945	MIR193BHG	Approved
HGNC:31564	MIR194-1	Approved
HGNC:31565	MIR194-2	Approved
HGNC:51946	MIR194-2HG	Approved
HGNC:31566	MIR195	Approved
HGNC:31567	MIR196A1	Approved
HGNC:31568	MIR196A2	Approved
HGNC:31790	MIR196B	Approved
HGNC:31569	MIR197	Approved
HGNC:31570	MIR198	Approved
HGNC:31571	MIR199A1	Approved
HGNC:31572	MIR199A2	Approved
HGNC:31573	MIR199B	Approved
HGNC:31578	MIR200A	Approved
HGNC:31579	MIR200B	Approved
HGNC:31580	MIR200C	Approved
HGNC:53161	MIR200CHG	Approved
HGNC:32080	MIR202	Approved
HGNC:49402	MIR202HG	Approved
HGNC:31581	MIR203A	Approved
HGNC:41811	MIR203B	Approved
HGNC:31582	MIR204	Approved
HGNC:31583	MIR205	Approved
HGNC:43562	MIR205HG	Approved
HGNC:31584	MIR206	Approved
HGNC:31585	MIR208A	Approved
HGNC:33669	MIR208B	Approved
HGNC:31587	MIR210	Approved
HGNC:39524	MIR210HG	Approved
HGNC:31588	MIR211	Approved
HGNC:31589	MIR212	Approved
HGNC:31591	MIR214	Approved
HGNC:31592	MIR215	Approved
HGNC:31593	MIR216A	Approved
HGNC:33668	MIR216B	Approved
HGNC:31594	MIR217	Approved
HGNC:50537	MIR217HG	Approved
HGNC:31595	MIR218-1	Approved
HGNC:31596	MIR218-2	Approved
HGNC:31597	MIR219A1	Approved
HGNC:31598	MIR219A2	Approved
HGNC:41823	MIR219B	Approved
HGNC:31600	MIR220A	Entry Withdrawn
HGNC:33640	MIR220B	Entry Withdrawn
HGNC:33647	MIR220C	Entry Withdrawn
HGNC:31601	MIR221	Approved
HGNC:31602	MIR222	Approved
HGNC:49555	MIR222HG	Approved
HGNC:31603	MIR223	Approved
HGNC:54520	MIR223HG	Approved
HGNC:31604	MIR224	Approved
HGNC:31617	MIR296	Approved
HGNC:33691	MIR297	Approved
HGNC:33634	MIR298	Approved
HGNC:31618	MIR299	Approved
HGNC:33636	MIR300	Approved
HGNC:31622	MIR301A	Approved
HGNC:33667	MIR301B	Approved
HGNC:31623	MIR302A	Approved
HGNC:31763	MIR302B	Approved
HGNC:31764	MIR302C	Approved
HGNC:41070	MIR302CHG	Approved
HGNC:31765	MIR302D	Approved
HGNC:35348	MIR302E	Approved
HGNC:35349	MIR302F	Approved
HGNC:31632	MIR320A	Approved
HGNC:35247	MIR320B1	Approved
HGNC:35256	MIR320B2	Approved
HGNC:35248	MIR320C1	Approved
HGNC:35387	MIR320C2	Approved
HGNC:35386	MIR320D1	Approved
HGNC:35388	MIR320D2	Approved
HGNC:38230	MIR320E	Approved
HGNC:31766	MIR323A	Approved
HGNC:38349	MIR323B	Approved
HGNC:31767	MIR324	Approved
HGNC:31768	MIR325	Approved
HGNC:50346	MIR325HG	Approved
HGNC:31769	MIR326	Approved
HGNC:31770	MIR328	Approved
HGNC:32050	MIR329-1	Approved
HGNC:32051	MIR329-2	Approved
HGNC:31771	MIR330	Approved
HGNC:31772	MIR331	Approved
HGNC:31773	MIR335	Approved
HGNC:31774	MIR337	Approved
HGNC:31775	MIR338	Approved
HGNC:31776	MIR339	Approved
HGNC:31777	MIR340	Approved
HGNC:31778	MIR342	Approved
HGNC:31779	MIR345	Approved
HGNC:31780	MIR346	Approved
HGNC:31867	MIR361	Approved
HGNC:32022	MIR362	Approved
HGNC:32023	MIR363	Approved
HGNC:33692	MIR365A	Approved
HGNC:33693	MIR365B	Approved
HGNC:31781	MIR367	Approved
HGNC:31783	MIR369	Approved
HGNC:31784	MIR370	Approved
HGNC:31785	MIR371A	Approved
HGNC:41863	MIR371B	Approved
HGNC:31786	MIR372	Approved
HGNC:31787	MIR373	Approved
HGNC:31788	MIR374A	Approved
HGNC:33665	MIR374B	Approved
HGNC:38907	MIR374C	Approved
HGNC:31868	MIR375	Approved
HGNC:31869	MIR376A1	Approved
HGNC:32532	MIR376A2	Approved
HGNC:32066	MIR376B	Approved
HGNC:31782	MIR376C	Approved
HGNC:31870	MIR377	Approved
HGNC:31871	MIR378A	Approved
HGNC:38283	MIR378B	Approved
HGNC:38374	MIR378C	Approved
HGNC:41550	MIR378D1	Approved
HGNC:41797	MIR378D2	Approved
HGNC:54166	MIR378D2HG	Approved
HGNC:41671	MIR378E	Approved
HGNC:41686	MIR378F	Approved
HGNC:41785	MIR378G	Approved
HGNC:41744	MIR378H	Approved
HGNC:41620	MIR378I	Approved
HGNC:49979	MIR378J	Approved
HGNC:31872	MIR379	Approved
HGNC:31873	MIR380	Approved
HGNC:31874	MIR381	Approved
HGNC:20136	MIR381HG	Approved
HGNC:31875	MIR382	Approved
HGNC:31876	MIR383	Approved
HGNC:31878	MIR384	Approved
HGNC:32055	MIR409	Approved
HGNC:32065	MIR410	Approved
HGNC:32792	MIR411	Approved
HGNC:32064	MIR412	Approved
HGNC:32793	MIR421	Approved
HGNC:31879	MIR422A	Approved
HGNC:31880	MIR423	Approved
HGNC:31881	MIR424	Approved
HGNC:31882	MIR425	Approved
HGNC:13784	MIR429	Approved
HGNC:32027	MIR431	Approved
HGNC:32083	MIR432	Approved
HGNC:32026	MIR433	Approved
HGNC:26069	MIR448	Approved
HGNC:27645	MIR449A	Approved
HGNC:32794	MIR449B	Approved
HGNC:37302	MIR449C	Approved
HGNC:28008	MIR450A1	Approved
HGNC:32137	MIR450A2	Approved
HGNC:33642	MIR450B	Approved
HGNC:32053	MIR451A	Approved
HGNC:41655	MIR451B	Approved
HGNC:32054	MIR452	Approved
HGNC:32052	MIR453	Symbol Withdrawn
HGNC:33137	MIR454	Approved
HGNC:32344	MIR455	Approved
HGNC:38359	MIR466	Approved
HGNC:32340	MIR483	Approved
HGNC:32341	MIR484	Approved
HGNC:32067	MIR485	Approved
HGNC:32342	MIR486-1	Approved
HGNC:50213	MIR486-2	Approved
HGNC:32343	MIR487A	Approved
HGNC:32533	MIR487B	Approved
HGNC:32073	MIR488	Approved
HGNC:32074	MIR489	Approved
HGNC:32075	MIR490	Approved
